setup,side,filter,tp,sl,ts,n_is,exp_is,win_is,n_oos,exp_oos,win_oos,pf_oos
flip,fade,BOS+bigDisp,4.0,1.0,96,1566,-0.06366208415939315,18.39080459770115,1059,-0.025463032274532258,21.246458923512748,0.8507653694381794
flip,cont,noBOS,1.0,2.0,96,131,-0.0637855318593179,59.541984732824424,80,-0.003119395033821809,71.25,0.9724798245964362
flip,cont,noBOS,1.0,2.0,288,131,-0.0637855318593179,59.541984732824424,80,-0.003119395033821809,71.25,0.9724798245964362
flip,cont,noBOS,1.0,2.0,24,131,-0.0637855318593179,59.541984732824424,80,-0.00685351627322046,71.25,0.9395363626840411
flip,cont,BOS+struct,4.0,3.0,288,648,-0.0638933191537447,43.05555555555556,463,-0.07853367979160591,40.60475161987041,0.7706630236057382
flip,fade,noBOS,2.0,2.0,288,131,-0.06397809931246085,48.854961832061065,80,-0.11862979473421424,40.0,0.5322993415384352
flip,fade,noBOS,2.0,2.0,96,131,-0.06397809931246085,48.854961832061065,80,-0.11862979473421424,40.0,0.5322993415384352
flip,fade,ALL,4.0,2.0,288,1844,-0.06399405974334733,31.83297180043384,1274,-0.04342847953943252,32.73155416012558,0.8352097684324845
flip,cont,BOS,4.0,3.0,96,1713,-0.06400857223099608,42.38178633975482,1194,-0.04176978572656414,43.299832495812396,0.8674303150704896
pocket,cont,sweep,1.0,1.0,24,89,-0.06403696243667836,41.57303370786517,62,-0.04207428083565405,50.0,0.6108592975012043
flip,fade,bigDisp,2.0,2.0,96,1651,-0.06410049165333483,47.72864930345245,1112,-0.04037590624662617,49.82014388489209,0.7969366904063631
flip,fade,bigDisp,2.0,2.0,288,1651,-0.06410049165333483,47.72864930345245,1112,-0.04037590624662617,49.82014388489209,0.7969366904063631
flip,cont,structAgainst,3.0,2.0,96,331,-0.06411331852099024,38.670694864048336,227,-0.006571797916620974,43.61233480176212,0.9712920117264315
flip,fade,BOS+bigDisp,4.0,2.0,24,1566,-0.06431096788048006,39.52745849297574,1059,-0.019767164375779255,38.99905571293673,0.9106863174116863
pocket,fade,structAgainst,1.0,1.5,288,493,-0.06438930708630425,58.82352941176471,337,-0.02829821292508087,62.31454005934718,0.7572678924644385
pocket,fade,structAgainst,1.0,1.5,96,493,-0.06438930708630425,58.82352941176471,337,-0.02829821292508087,62.31454005934718,0.7572678924644385
flip,fade,noBOS,3.0,1.0,24,131,-0.06439825319138331,29.00763358778626,80,-0.12378081531758353,15.0,0.35241175932918156
pocket,fade,sweep,1.0,2.0,288,89,-0.06441610203854425,65.1685393258427,62,-0.05007769658524039,62.903225806451616,0.6362456130935817
pocket,fade,sweep,1.0,2.0,96,89,-0.06441610203854425,65.1685393258427,62,-0.05007769658524039,62.903225806451616,0.6362456130935817
flip,fade,structAlign,4.0,3.0,24,718,-0.06456410707714327,47.910863509749305,499,-0.007273955966909374,50.1002004008016,0.9674333938609648
pocket,fade,structAgainst,1.0,1.0,288,493,-0.0645762682126507,48.6815415821501,337,-0.02662414030248116,53.70919881305638,0.7396660784361311
pocket,fade,structAgainst,1.0,1.0,96,493,-0.0645762682126507,48.6815415821501,337,-0.02662414030248116,53.70919881305638,0.7396660784361311
pocket,cont,sweep,4.0,2.0,24,89,-0.06465526263948908,43.82022471910113,62,-0.04588087839300651,38.70967741935484,0.7925909736485433
flip,fade,BOS+struct,4.0,3.0,288,648,-0.06470364970005398,40.4320987654321,463,0.005102316908155692,45.78833693304535,1.0167866957971678
flip,fade,ALL,4.0,2.0,96,1844,-0.06472815989410241,32.21258134490238,1274,-0.047338327674880325,32.88854003139717,0.8189193907868939
flip,fade,structAgainst,1.0,1.0,96,331,-0.06482500424971908,45.01510574018127,227,-0.04978155842551883,48.458149779735685,0.57429750287445
flip,fade,structAgainst,1.0,1.0,24,331,-0.06482500424971908,45.01510574018127,227,-0.04978155842551883,48.458149779735685,0.57429750287445
flip,fade,structAgainst,1.0,1.0,288,331,-0.06482500424971908,45.01510574018127,227,-0.04978155842551883,48.458149779735685,0.57429750287445
pocket,fade,noSweep,2.0,1.5,24,1584,-0.06488427214922272,41.98232323232323,1104,-0.025378022091273194,44.565217391304344,0.8454024911833059
pocket,fade,bigDisp,2.0,2.0,288,1215,-0.0648949278461445,49.465020576131685,887,-0.021081532830045317,51.07102593010146,0.8896511928787955
pocket,fade,bigDisp,3.0,1.0,24,1215,-0.06491861396386944,24.691358024691358,887,-0.02991581396025666,27.959413754227736,0.8102549149520274
pocket,cont,sweep,1.0,1.5,96,89,-0.06492482201274496,55.0561797752809,62,-0.05253371794948493,59.67741935483871,0.5900603782574656
pocket,cont,sweep,1.0,1.5,288,89,-0.06492482201274496,55.0561797752809,62,-0.05253371794948493,59.67741935483871,0.5900603782574656
pocket,fade,ALL,2.0,1.5,24,1673,-0.06498704172806183,41.90077704722056,1166,-0.026436785382558656,44.25385934819897,0.839340265856832
pocket,fade,noBOS,2.0,1.5,24,1671,-0.06499898973463873,41.89108318372232,1162,-0.027168075507721053,44.14802065404475,0.8352197305383425
flip,cont,structAgainst,3.0,1.5,96,331,-0.06519418735626893,31.419939577039273,227,-0.026595152652093838,34.36123348017621,0.8702040603953931
flip,cont,structAgainst,3.0,1.5,288,331,-0.06519418735626893,31.419939577039273,227,-0.026595152652093838,34.36123348017621,0.8702040603953931
pocket,fade,structAgainst,1.0,1.5,24,493,-0.06519554195849006,58.41784989858012,337,-0.027658796177991243,62.31454005934718,0.7590813306582489
flip,fade,noSweep,4.0,2.0,288,1733,-0.06528162710987967,31.794575879976918,1191,-0.03875898722995164,32.7455919395466,0.8526394728398815
flip,cont,structAlign,2.0,1.0,24,718,-0.06531567820096472,30.22284122562674,499,-0.055976557484122294,30.66132264529058,0.6287883188862728
pocket,fade,structAgainst,1.0,1.0,24,493,-0.06538250308483651,48.275862068965516,337,-0.026352695507219567,53.70919881305638,0.7407976049423306
flip,cont,structAgainst,1.0,3.0,24,331,-0.06539313047266555,69.48640483383686,227,-0.05138389386009416,70.48458149779736,0.6651123043637657
flip,fade,structAgainst,1.0,2.0,96,331,-0.06541057180473393,62.839879154078545,227,-0.03037024870667731,68.72246696035242,0.7628106213196959
flip,fade,structAgainst,1.0,2.0,288,331,-0.06541057180473393,62.839879154078545,227,-0.03037024870667731,68.72246696035242,0.7628106213196959
flip,cont,structAlign,2.0,1.0,96,718,-0.06542917226134096,30.22284122562674,499,-0.05577920370910735,30.460921843687377,0.6323127308374068
flip,cont,structAlign,2.0,1.0,288,718,-0.06542917226134096,30.22284122562674,499,-0.05577920370910735,30.460921843687377,0.6323127308374068
flip,cont,posLow,4.0,2.0,288,886,-0.06560542804501407,32.27990970654628,615,-0.019690833501955232,35.12195121951219,0.9198765220549261
pocket,fade,structAgainst,4.0,1.0,24,493,-0.06568912261378534,22.718052738336713,337,-0.025444781089962024,27.299703264094955,0.8367569083749758
flip,fade,bigDisp,4.0,2.0,24,1651,-0.06573369105884719,39.37007874015748,1112,-0.026434221083430416,38.30935251798561,0.8822221500276339
pocket,cont,sweep,1.0,1.0,288,89,-0.06574597748928024,41.57303370786517,62,-0.04207428083565405,50.0,0.6108592975012043
pocket,cont,sweep,1.0,1.0,96,89,-0.06574597748928024,41.57303370786517,62,-0.04207428083565405,50.0,0.6108592975012043
flip,cont,noBOS,3.0,2.0,96,131,-0.06575440020786208,35.87786259541985,80,0.07395332593649503,51.24999999999999,1.3655365733654352
flip,fade,noSweep,4.0,2.0,96,1733,-0.06575524407882678,32.198499711482974,1191,-0.04317363044663714,32.82955499580184,0.8345667821620798
flip,cont,noBOS,4.0,2.0,96,131,-0.06587883155733155,29.770992366412212,80,0.1038299242292551,43.75,1.4641481542551087
flip,cont,posHigh,1.0,1.0,96,900,-0.06596662360321066,44.22222222222222,619,-0.06384114496643416,42.16478190630048,0.4888183665618478
flip,cont,posHigh,1.0,1.0,24,900,-0.06596662360321066,44.22222222222222,619,-0.06384114496643416,42.16478190630048,0.4888183665618478
flip,cont,posHigh,1.0,1.0,288,900,-0.06596662360321066,44.22222222222222,619,-0.06384114496643416,42.16478190630048,0.4888183665618478
pocket,fade,posLow,4.0,2.0,96,553,-0.06607718265458694,31.645569620253166,350,-0.06103970781943735,32.857142857142854,0.7651498937966887
flip,cont,posHigh,2.0,1.5,96,900,-0.06617250142259695,41.44444444444444,619,-0.06282074031978833,39.25686591276252,0.6661522573019721
flip,cont,posHigh,2.0,1.5,288,900,-0.06617250142259695,41.44444444444444,619,-0.06282074031978833,39.25686591276252,0.6661522573019721
flip,fade,posHigh,4.0,2.0,96,900,-0.06647060794596141,31.88888888888889,619,-0.02117681215594833,35.21809369951534,0.9169605793362104
flip,fade,noBOS,4.0,1.5,24,131,-0.06647806267489184,33.587786259541986,80,-0.15398307702018657,20.0,0.3520989189370308
flip,fade,noBOS,3.0,3.0,288,131,-0.06651558587862252,52.67175572519084,80,-0.20262248509180023,36.25,0.4835090205250787
flip,fade,noBOS,4.0,1.0,24,131,-0.06656446246868425,25.954198473282442,80,-0.12686169799276764,13.750000000000002,0.3442981643375537
flip,fade,noBOS,4.0,1.0,96,131,-0.06667234382553,21.374045801526716,80,-0.14050001697862494,10.0,0.3256986840656096
flip,fade,noBOS,4.0,1.0,288,131,-0.06667234382553,21.374045801526716,80,-0.14050001697862494,10.0,0.3256986840656096
pocket,fade,noBOS,2.0,3.0,24,1671,-0.06676167424437797,53.081986834230996,1162,-0.034093946617055934,55.33562822719449,0.8311419655247452
pocket,cont,sweep,3.0,1.0,288,89,-0.06676820696698313,22.47191011235955,62,-0.015714256269880864,29.03225806451613,0.8972531209341568
pocket,cont,sweep,3.0,1.0,96,89,-0.06676820696698313,22.47191011235955,62,-0.015714256269880864,29.03225806451613,0.8972531209341568
pocket,fade,posLow,1.0,1.0,288,553,-0.06677327298483067,44.66546112115732,350,-0.040445908037227966,50.28571428571429,0.6197230277947255
pocket,fade,posLow,1.0,1.0,96,553,-0.06677327298483067,44.66546112115732,350,-0.040445908037227966,50.28571428571429,0.6197230277947255
flip,cont,posLow,4.0,2.0,96,886,-0.06681513275960256,32.167042889390515,615,-0.020999842120150984,35.12195121951219,0.9138871838804512
pocket,fade,sweep,2.0,1.5,24,89,-0.06681610928852397,40.44943820224719,62,-0.04528960269835139,38.70967741935484,0.7360779334006997
pocket,fade,ALL,2.0,3.0,24,1673,-0.06683292236997729,53.07830245068739,1166,-0.033547040115250885,55.40308747855918,0.8336512130827525
pocket,cont,structAlign,4.0,1.0,24,411,-0.06685396230817002,23.600973236009732,323,0.0183613030910538,31.269349845201237,1.122371258349778
flip,fade,BOS+struct,3.0,3.0,24,648,-0.06685688820820745,49.691358024691354,463,-0.008087545951721155,52.915766738660906,0.961980911228956
pocket,fade,posLow,1.0,1.0,24,553,-0.0671509556508662,44.48462929475588,350,-0.04018454547721895,50.28571428571429,0.620114255295425
pocket,fade,noBOS,2.0,1.0,24,1671,-0.06728703255464713,31.478156792339917,1162,-0.03223195408661076,34.59552495697074,0.7722154954396357
pocket,fade,posLow,4.0,2.0,288,553,-0.06738603684958455,31.103074141048825,350,-0.06375083302319766,32.285714285714285,0.7594342233481357
flip,cont,noBOS,3.0,1.5,24,131,-0.06740777219961183,28.24427480916031,80,-0.009833755386499785,40.0,0.9473598328276341
pocket,fade,ALL,2.0,1.0,24,1673,-0.06741164316088044,31.440526001195458,1166,-0.032271629235671985,34.6483704974271,0.7719477638450625
flip,cont,structAgainst,3.0,2.0,24,331,-0.06748764190648879,38.368580060422964,227,-0.0145288960314683,43.17180616740088,0.932051075067475
flip,fade,noBOS,3.0,1.0,96,131,-0.06760463453563827,26.717557251908396,80,-0.12691893886347733,13.750000000000002,0.36214295117815193
flip,fade,noBOS,3.0,1.0,288,131,-0.06760463453563827,26.717557251908396,80,-0.12691893886347733,13.750000000000002,0.36214295117815193
flip,fade,BOS+bigDisp,4.0,3.0,288,1566,-0.06768075754266348,40.804597701149426,1059,-0.044741341168871,42.1152030217186,0.864047999844467
pocket,cont,sweep,3.0,1.5,24,89,-0.06773066217586822,35.95505617977528,62,-0.003884749479446272,41.935483870967744,0.9781907817976597
pocket,fade,noBOS,2.0,1.0,96,1671,-0.06781085634763336,31.358467983243564,1162,-0.03428322176350864,33.820998278829606,0.7630415867298198
pocket,fade,noBOS,2.0,1.0,288,1671,-0.06781085634763336,31.358467983243564,1162,-0.03428322176350864,33.820998278829606,0.7630415867298198
pocket,fade,ALL,2.0,1.0,288,1673,-0.06793484074490912,31.32098027495517,1166,-0.03431585997371259,33.876500857632934,0.7628109952077305
pocket,fade,ALL,2.0,1.0,96,1673,-0.06793484074490912,31.32098027495517,1166,-0.03431585997371259,33.876500857632934,0.7628109952077305
pocket,fade,structAlign,2.0,2.0,24,411,-0.06802951713636567,48.661800486618006,323,-0.041350327106055754,48.297213622291025,0.7862627038883406
pocket,fade,bigDisp,3.0,2.0,96,1215,-0.06810814264497476,39.09465020576132,887,-0.026150401321952958,41.37542277339346,0.8883521542737401
flip,fade,structAlign,4.0,2.0,288,718,-0.06813891975993884,32.17270194986072,499,-0.01960137832203111,35.07014028056113,0.9234368046595938
pocket,fade,noSweep,2.0,1.0,24,1584,-0.06832474806655174,31.376262626262623,1104,-0.03334189998205884,34.60144927536232,0.7653963751704054
pocket,fade,noSweep,2.0,3.0,24,1584,-0.06836327497896891,53.09343434343434,1104,-0.031218139167185775,55.61594202898551,0.8438304173410623
pocket,fade,noSweep,2.0,2.0,24,1584,-0.06852424836324823,47.6010101010101,1104,-0.02718214239815621,49.81884057971014,0.8500129213867244
pocket,fade,ALL,2.0,1.5,96,1673,-0.06858380296099105,42.319187089061565,1166,-0.027641189713418318,43.82504288164665,0.8388329390289346
pocket,fade,ALL,2.0,1.5,288,1673,-0.06858380296099105,42.319187089061565,1166,-0.02801165257844429,43.739279588336196,0.8369612256058142
flip,cont,structAgainst,1.0,3.0,96,331,-0.06859747063470475,70.99697885196375,227,-0.046868737425326636,73.12775330396477,0.6941378297619977
flip,cont,structAgainst,1.0,3.0,288,331,-0.06859747063470475,70.99697885196375,227,-0.046868737425326636,73.12775330396477,0.6941378297619977
pocket,fade,posLow,2.0,1.0,96,553,-0.0686062601992653,29.65641952983725,350,-0.03708846425097184,34.57142857142857,0.7354630716207418
pocket,fade,posLow,2.0,1.0,288,553,-0.0686062601992653,29.65641952983725,350,-0.03708846425097184,34.57142857142857,0.7354630716207418
pocket,fade,noSweep,2.0,1.0,96,1584,-0.06869697786930043,31.313131313131315,1104,-0.03541680122650389,33.78623188405797,0.7562599200929568
pocket,fade,noSweep,2.0,1.0,288,1584,-0.06869697786930043,31.313131313131315,1104,-0.03541680122650389,33.78623188405797,0.7562599200929568
pocket,fade,noBOS,2.0,1.5,96,1671,-0.06873357375427644,42.309994015559546,1162,-0.028376625808738575,43.71772805507745,0.8348790206206337
pocket,fade,noBOS,2.0,1.5,288,1671,-0.06873357375427644,42.309994015559546,1162,-0.028748363933196647,43.631669535284,0.833011652344095
flip,fade,sweep,3.0,2.0,288,111,-0.06873643199424262,39.63963963963964,83,-0.09040840287989603,42.168674698795186,0.6259952774320802
pocket,fade,structAgainst,3.0,1.0,96,493,-0.06889027731146664,23.935091277890468,337,-0.020474860808017487,27.596439169139465,0.8713278481483728
pocket,fade,noSweep,2.0,1.5,96,1584,-0.06900285148842773,42.42424242424242,1104,-0.02652096304187815,44.02173913043478,0.8451159481052842
pocket,fade,noSweep,2.0,1.5,288,1584,-0.06900285148842773,42.42424242424242,1104,-0.0269122308866429,43.93115942028986,0.8431244108668728
flip,fade,bigDisp,4.0,3.0,96,1651,-0.06908148321773533,41.67171411265899,1112,-0.06036440379583873,41.456834532374096,0.8158421681620314
pocket,fade,bigDisp,4.0,2.0,24,1215,-0.06921258629635695,36.21399176954733,887,-0.028615409139216907,37.429537767756486,0.8735324558883137
pocket,fade,structAgainst,3.0,1.0,288,493,-0.06925884882068212,23.732251521298174,337,-0.020224333152193352,27.596439169139465,0.8733435858037866
pocket,fade,bigDisp,3.0,1.5,96,1215,-0.0692968297011224,32.67489711934156,887,-0.019452610479917948,35.963923337091316,0.9024177053505468
pocket,fade,noBOS,2.0,2.0,24,1671,-0.0693247188060542,47.45661280670257,1162,-0.02866898735501955,49.48364888123925,0.8423491993269243
flip,fade,structAlign,4.0,2.0,96,718,-0.06932503707649997,32.590529247910865,499,-0.027752474817281235,35.47094188376754,0.8904558442207392
pocket,fade,ALL,2.0,2.0,24,1673,-0.0693360340239686,47.4596533173939,1166,-0.028001929318794954,49.57118353344768,0.8457526977022622
flip,cont,structAgainst,1.0,1.0,96,331,-0.06938676576847885,42.59818731117825,227,-0.06553182561844921,42.290748898678416,0.4856451414830884
flip,cont,structAgainst,1.0,1.0,24,331,-0.06938676576847885,42.59818731117825,227,-0.06553182561844921,42.290748898678416,0.4856451414830884
flip,cont,structAgainst,1.0,1.0,288,331,-0.06938676576847885,42.59818731117825,227,-0.06553182561844921,42.290748898678416,0.4856451414830884
flip,cont,posHigh,3.0,1.0,24,900,-0.0694086366200859,23.666666666666668,619,-0.054016156952130016,23.747980613893375,0.6733840492367595
pocket,fade,structAgainst,3.0,3.0,24,493,-0.06969063969272445,46.24746450304259,337,-0.01669016087983851,49.554896142433236,0.9207161321220866
flip,fade,posLow,4.0,2.0,96,886,-0.06974724920885991,31.94130925507901,615,-0.06532590375741912,30.89430894308943,0.7499153672175889
flip,cont,noBOS,4.0,2.0,24,131,-0.06974947266168822,33.587786259541986,80,0.025652918232848976,45.0,1.1252446916121344
flip,cont,posHigh,3.0,2.0,288,900,-0.06977912901013288,40.0,619,-0.03691125450999371,40.54927302100161,0.8450908285268035
pocket,fade,bigDisp,3.0,1.5,288,1215,-0.06996556473768338,32.592592592592595,887,-0.018077535264105722,36.076662908680944,0.9092465837315193
pocket,fade,posLow,4.0,1.5,288,553,-0.0700747409024753,25.85895117540687,350,-0.04578924761625415,27.42857142857143,0.7907161555017423
pocket,fade,structAgainst,2.0,1.5,96,493,-0.07013878063957649,41.784989858012175,337,-0.014473701242670594,45.40059347181009,0.9127781843571516
pocket,fade,structAgainst,2.0,1.5,288,493,-0.07013878063957649,41.784989858012175,337,-0.014473701242670594,45.40059347181009,0.9127781843571516
flip,cont,sweep,1.0,1.5,96,111,-0.07014001647270852,54.054054054054056,83,-0.07402532558589799,49.39759036144578,0.47076961359116226
flip,cont,sweep,1.0,1.5,288,111,-0.07014001647270852,54.054054054054056,83,-0.07402532558589799,49.39759036144578,0.47076961359116226
flip,cont,sweep,1.0,1.5,24,111,-0.07014001647270852,54.054054054054056,83,-0.07402532558589799,49.39759036144578,0.47076961359116226
pocket,fade,posLow,2.0,1.0,24,553,-0.0701615121949324,29.65641952983725,350,-0.03388136857995921,35.714285714285715,0.7516250973877375
flip,cont,noBOS,3.0,2.0,288,131,-0.07016320990699003,35.87786259541985,80,0.07395332593649503,51.24999999999999,1.3655365733654352
flip,cont,noBOS,4.0,2.0,288,131,-0.0702876412564595,29.770992366412212,80,0.10919574912654673,43.75,1.4820128492908993
flip,cont,sweep,1.0,1.0,24,111,-0.07033814190409153,41.44144144144144,83,-0.05517307932163251,42.168674698795186,0.5134658410115338
flip,cont,sweep,1.0,1.0,288,111,-0.07033814190409153,41.44144144144144,83,-0.05517307932163251,42.168674698795186,0.5134658410115338
flip,cont,sweep,1.0,1.0,96,111,-0.07033814190409153,41.44144144144144,83,-0.05517307932163251,42.168674698795186,0.5134658410115338
flip,fade,BOS+struct,4.0,3.0,24,648,-0.07034940302141855,46.913580246913575,463,0.009401080886559327,51.40388768898488,1.0436293861080603
pocket,fade,posLow,4.0,3.0,96,553,-0.07038135791358631,41.41048824593128,350,-0.07556910870687994,41.42857142857143,0.7688934838750329
pocket,fade,structAlign,2.0,1.0,96,411,-0.07041808039176746,32.11678832116788,323,-0.058967181373811364,30.340557275541798,0.619375622981686
pocket,fade,structAlign,2.0,1.0,288,411,-0.07041808039176746,32.11678832116788,323,-0.058967181373811364,30.340557275541798,0.619375622981686
pocket,fade,noSweep,2.0,2.0,96,1584,-0.0704469970734123,49.368686868686865,1104,-0.025210769368247087,50.63405797101449,0.8691964686958079
flip,fade,noBOS,4.0,1.5,288,131,-0.07048828830234304,28.24427480916031,80,-0.1852438266291691,15.0,0.341342328316076
flip,fade,noBOS,4.0,1.5,96,131,-0.07048828830234304,28.24427480916031,80,-0.17534344020892484,16.25,0.3651038612317189
flip,cont,BOS+struct,2.0,1.0,24,648,-0.0705803274746555,29.78395061728395,463,-0.05943790834222112,30.021598272138228,0.6082503815069473
pocket,fade,bigDisp,3.0,3.0,24,1215,-0.07059696400751697,45.18518518518518,887,-0.02964977745329397,48.92897406989854,0.8750113473486764
pocket,fade,bigDisp,2.0,3.0,96,1215,-0.07068983040483315,58.8477366255144,887,-0.031347997797864124,60.20293122886133,0.8619745935194998
flip,cont,BOS+struct,2.0,1.0,96,648,-0.07070608169587483,29.78395061728395,463,-0.05948086998121259,30.021598272138228,0.6086623954005935
flip,cont,BOS+struct,2.0,1.0,288,648,-0.07070608169587483,29.78395061728395,463,-0.05948086998121259,30.021598272138228,0.6086623954005935
pocket,fade,posLow,4.0,1.5,96,553,-0.07099026351287449,26.220614828209765,350,-0.04376974986539062,28.000000000000004,0.7976297820708347
pocket,fade,bigDisp,3.0,1.0,96,1215,-0.0710906210878681,23.209876543209877,887,-0.029433355549505033,26.606538895152198,0.8187766773996069
flip,fade,structAlign,4.0,3.0,96,718,-0.0711458112153202,42.33983286908078,499,-0.032589009840956557,45.09018036072144,0.8949360790857247
flip,cont,posHigh,3.0,3.0,288,900,-0.0712715223146829,49.44444444444444,619,-0.03334046652174064,50.72697899838449,0.8832437187981584
pocket,fade,bigDisp,3.0,1.0,288,1215,-0.0713165000008152,23.127572016460906,887,-0.029433355549505033,26.606538895152198,0.8187766773996069
flip,fade,BOS+struct,4.0,2.0,288,648,-0.07146484380871819,31.635802469135804,463,0.0006502989971543161,36.285097192224626,1.0026380259403982
flip,fade,posLow,4.0,2.0,288,886,-0.0715192500289217,31.60270880361174,615,-0.06392278808482436,30.73170731707317,0.7566268119755376
flip,fade,posLow,1.0,1.0,96,886,-0.07171229885009012,44.24379232505643,615,-0.04902101346965899,47.642276422764226,0.5569204603797485
flip,fade,posLow,1.0,1.0,24,886,-0.07171229885009012,44.24379232505643,615,-0.04902101346965899,47.642276422764226,0.5569204603797485
flip,fade,posLow,1.0,1.0,288,886,-0.07171229885009012,44.24379232505643,615,-0.04902101346965899,47.642276422764226,0.5569204603797485
flip,fade,sweep,4.0,1.0,24,111,-0.07174297545506421,19.81981981981982,83,-0.03801798497968965,27.710843373493976,0.7497329477333897
pocket,fade,bigDisp,4.0,1.5,24,1215,-0.0717458055744735,30.69958847736626,887,-0.02702142023955326,32.46899661781285,0.8651645998468276
flip,fade,sweep,3.0,2.0,96,111,-0.07178889980951285,39.63963963963964,83,-0.09040840287989603,42.168674698795186,0.6259952774320802
pocket,fade,structAlign,2.0,1.0,24,411,-0.07179848689316791,31.873479318734795,323,-0.06115677671852578,30.340557275541798,0.6044959057831663
pocket,fade,structAgainst,3.0,1.0,24,493,-0.0718131027249351,25.354969574036513,337,-0.015584419343972623,31.750741839762615,0.8940398707847955
pocket,fade,sweep,4.0,2.0,288,89,-0.07187972751228577,29.213483146067414,62,-0.13778897344114344,24.193548387096776,0.5288523028387052
pocket,fade,posHigh,1.0,1.5,288,543,-0.07214004781907124,57.0902394106814,370,-0.039490922251042566,58.648648648648646,0.6914308175175392
pocket,fade,posHigh,1.0,1.5,96,543,-0.07214004781907124,57.0902394106814,370,-0.039490922251042566,58.648648648648646,0.6914308175175392
pocket,fade,posHigh,1.0,1.5,24,543,-0.0722105719567487,57.0902394106814,370,-0.04017423067826019,57.83783783783784,0.6829453583106553
pocket,fade,noSweep,3.0,1.5,24,1584,-0.0722310108369666,34.1540404040404,1104,-0.025305454231159482,37.5,0.8626675422578879
pocket,fade,bigDisp,3.0,2.0,288,1215,-0.07232360272473463,38.8477366255144,887,-0.02538027408092935,41.48816234498309,0.89184945665185
pocket,fade,posHigh,1.0,1.0,24,543,-0.07245956284552058,44.935543278084715,370,-0.061436591338191994,44.32432432432433,0.511128996133823
pocket,fade,posHigh,1.0,1.0,288,543,-0.07245956284552058,44.935543278084715,370,-0.062285005242773764,44.32432432432433,0.50770144969157
pocket,fade,posHigh,1.0,1.0,96,543,-0.07245956284552058,44.935543278084715,370,-0.062285005242773764,44.32432432432433,0.50770144969157
flip,cont,posHigh,2.0,1.0,24,900,-0.07256328548020971,29.888888888888886,619,-0.0589578645101433,29.079159935379646,0.615636285468146
pocket,fade,ALL,3.0,1.5,24,1673,-0.07256403084266849,34.01075911536163,1166,-0.028302599009038573,37.04974271012007,0.8470020008522767
pocket,fade,noBOS,3.0,1.5,24,1671,-0.07258504765728202,33.99162178336326,1162,-0.029533731338242414,36.91910499139415,0.840685648036399
flip,fade,noBOS,3.0,1.5,24,131,-0.07261506953160836,36.6412213740458,80,-0.1407603823072739,22.5,0.3929858887773524
flip,cont,BOS,4.0,3.0,288,1713,-0.07276562683325201,42.08990075890251,1194,-0.044199170556808276,43.132328308207704,0.863958185910712
flip,fade,BOS+struct,4.0,2.0,96,648,-0.07277909108231523,32.098765432098766,463,-0.010108315664073593,36.50107991360691,0.9587028386240756
pocket,fade,ALL,2.0,2.0,96,1673,-0.07286548290851788,49.01374775851763,1166,-0.02651133251024867,50.42881646655232,0.8626638304246632
flip,fade,bigDisp,4.0,3.0,24,1651,-0.07298672737842263,46.88067837674137,1112,-0.033050151407680875,45.773381294964025,0.8714207224738063
pocket,fade,noBOS,2.0,2.0,96,1671,-0.07299190991196383,49.012567324955114,1162,-0.02717325940427517,50.34423407917383,0.8594907884242751
flip,fade,BOS+bigDisp,4.0,3.0,96,1566,-0.07349127074300692,41.37931034482759,1059,-0.049815036683942486,42.1152030217186,0.8450821311872848
flip,cont,posHigh,2.0,1.0,96,900,-0.07355073511318448,29.777777777777775,619,-0.056926846693325345,29.24071082390953,0.6298574463472825
flip,cont,posHigh,2.0,1.0,288,900,-0.07355073511318448,29.777777777777775,619,-0.056926846693325345,29.24071082390953,0.6298574463472825
pocket,fade,noSweep,2.0,2.0,288,1584,-0.07364741675020993,49.368686868686865,1104,-0.02493909965397234,50.63405797101449,0.8706059995774912
pocket,fade,noSweep,3.0,2.0,24,1584,-0.07370744082328645,39.70959595959596,1104,-0.026693899366827135,42.66304347826087,0.8699077981546299
pocket,fade,bigDisp,4.0,1.0,288,1215,-0.07381996387965203,18.43621399176955,887,-0.03350430851509817,20.856820744081173,0.8086603545081835
flip,fade,noBOS,2.0,2.0,24,131,-0.07385622776498567,47.32824427480916,80,-0.09559032025885439,40.0,0.5735970429688381
flip,cont,noBOS,4.0,1.0,24,131,-0.07385869937958832,16.793893129770993,80,0.012213388115474646,27.500000000000004,1.0779684596603312
pocket,fade,bigDisp,4.0,1.0,96,1215,-0.07393977964085129,18.60082304526749,887,-0.03318639683366063,20.9695603156708,0.8098628879422565
pocket,fade,noSweep,3.0,2.0,96,1584,-0.07400501861191564,39.33080808080808,1104,-0.027158961355677528,40.85144927536232,0.8836236448606664
pocket,fade,posHigh,1.0,3.0,24,543,-0.07405829137719985,67.21915285451196,370,-0.02228206347419235,71.08108108108108,0.8256144797659604
flip,cont,posHigh,3.0,1.5,96,900,-0.0741486546840975,31.77777777777778,619,-0.052581452214443,31.663974151857836,0.7511583420281271
pocket,fade,bigDisp,2.0,3.0,288,1215,-0.07415359307420206,59.01234567901235,887,-0.029911277299860248,60.31567080045096,0.8679784764970795
flip,fade,BOS+bigDisp,4.0,3.0,24,1566,-0.07417493496115551,46.934865900383144,1059,-0.025768454690555852,46.36449480642115,0.89830585594358
