t,year,dir,netpct,R,eq
2023-10-14 20:25:00+00:00,2023,-1,-0.35184248797405,-0.175921243987025,8361.349032780256
2023-10-15 08:00:00+00:00,2023,1,-0.26296832639764783,-0.13148416319882392,8350.355182972371
2023-10-15 11:15:00+00:00,2023,-1,-0.3307386171001436,-0.1653693085500718,8336.546258344815
2023-10-15 13:20:00+00:00,2023,1,2.92,1.46,8458.25983371665
2023-10-18 09:55:00+00:00,2023,-1,-0.6039642854613979,-0.30198214273069895,8432.717399433062
2023-10-19 10:00:00+00:00,2023,1,2.92,1.46,8555.835073464785
2023-10-22 07:40:00+00:00,2023,-1,-0.8698692293983433,-0.43493461469917166,8518.622785153715
2023-10-22 22:50:00+00:00,2023,1,2.92,1.46,8642.99467781696
2023-10-24 15:35:00+00:00,2023,-1,-2.08,-1.04,8553.107533167664
2023-10-25 01:25:00+00:00,2023,1,-2.08,-1.04,8464.15521482272
2023-10-26 10:35:00+00:00,2023,-1,0.6579106702931071,0.32895533514655356,8491.998504976966
2023-10-28 02:50:00+00:00,2023,1,-0.3287766525458568,-0.1643883262729284,8478.038650767512
2023-10-29 01:20:00+00:00,2023,-1,-0.5143862125757214,-0.2571931062878607,8456.233719809317
2023-10-29 08:15:00+00:00,2023,1,0.45411889416306034,0.22705944708153017,8475.434397337438
2023-10-30 02:00:00+00:00,2023,-1,-0.5818626882713261,-0.2909313441356631,8450.776702123929
2023-10-30 09:15:00+00:00,2023,1,-1.0329219461865802,-0.5164609730932901,8407.131738534199
2023-10-30 17:10:00+00:00,2023,-1,-1.1567916291155145,-0.5783958145577572,8358.50524043416
2023-10-31 11:50:00+00:00,2023,1,-1.0703426394469506,-0.5351713197234753,8313.772917629773
2023-10-31 13:50:00+00:00,2023,-1,-1.1091946259666896,-0.5545973129833448,8267.664956421062
2023-10-31 19:55:00+00:00,2023,1,-0.9815005715774071,-0.49075028578870356,8227.091367019373
2023-11-01 14:50:00+00:00,2023,-1,-1.384246247298635,-0.6921231236493175,8170.149765264476
2023-11-01 18:30:00+00:00,2023,1,2.92,1.46,8289.433951837336
2023-11-02 13:40:00+00:00,2023,-1,0.47282643255087914,0.23641321627543957,8309.031269253903
2023-11-03 14:25:00+00:00,2023,1,-1.1762455175194786,-0.5881227587597393,8260.163965326958
2023-11-03 17:40:00+00:00,2023,-1,-1.3002260476033678,-0.6501130238016839,8206.463563600993
2023-11-04 01:50:00+00:00,2023,1,0.15477352698313412,0.07738676349156706,8212.814280149978
2023-11-05 13:55:00+00:00,2023,-1,-1.1538120183130696,-0.5769060091565348,8165.434061046927
2023-11-05 17:10:00+00:00,2023,1,-0.9575267943860964,-0.4787633971930482,8126.3409515407
2023-11-05 21:25:00+00:00,2023,-1,-1.3546536173918966,-0.6773268086959483,8071.299065709878
2023-11-05 23:00:00+00:00,2023,1,-1.7241998953279358,-0.8620999476639679,8001.716400688591
2023-11-06 05:20:00+00:00,2023,-1,-1.0884188303376874,-0.5442094151688437,7958.170306660935
2023-11-06 09:30:00+00:00,2023,1,-0.8986708202939208,-0.4493354101469604,7922.411429473307
2023-11-06 18:15:00+00:00,2023,-1,-1.1554972667554653,-0.5777486333777326,7876.639805708965
2023-11-07 18:05:00+00:00,2023,1,-0.2350916063059238,-0.1175458031529619,7867.381146187878
2023-11-08 15:20:00+00:00,2023,-1,-0.9752956438617931,-0.48764782193089656,7829.016033385491
2023-11-08 16:50:00+00:00,2023,1,2.92,1.46,7943.319667472919
2023-11-09 16:35:00+00:00,2023,-1,-2.08,-1.04,7860.7091429312
2023-11-10 11:00:00+00:00,2023,1,0.004447572132284597,0.0022237860661422984,7860.88394828582
2023-11-11 21:50:00+00:00,2023,-1,-0.6143833497398531,-0.30719167486992655,7836.7359672255
2023-11-12 06:45:00+00:00,2023,1,-0.44799121985862106,-0.22399560992931053,7819.182022697164
2023-11-12 23:20:00+00:00,2023,-1,-1.0517047356768705,-0.5258523678384353,7778.064668885214
2023-11-13 01:15:00+00:00,2023,1,-1.197442423237669,-0.5987212116188345,7731.495745859168
2023-11-13 03:50:00+00:00,2023,-1,2.92,1.46,7844.3755837487115
2023-11-15 09:20:00+00:00,2023,1,2.92,1.46,7958.903467271442
2023-11-16 13:10:00+00:00,2023,-1,2.92,1.46,8075.103457893605
2023-11-17 13:05:00+00:00,2023,1,-1.535186799025876,-0.767593399512938,8013.119496746973
2023-11-17 14:45:00+00:00,2023,-1,-2.08,-1.04,7929.783053980805
2023-11-17 23:05:00+00:00,2023,1,-1.32325208571896,-0.66162604285948,7877.31754415341
2023-11-18 07:00:00+00:00,2023,-1,-0.9410789023245635,-0.47053945116228174,7840.251657414841
2023-11-18 11:10:00+00:00,2023,1,-0.39149151883593797,-0.19574575941796898,7824.904697267755
2023-11-19 01:30:00+00:00,2023,-1,-0.6436997152671297,-0.32184985763356483,7799.720252639637
2023-11-19 06:05:00+00:00,2023,1,-0.48873273738990525,-0.24436636869495262,7780.660359489897
2023-11-19 11:10:00+00:00,2023,-1,-0.5246796086161608,-0.2623398043080804,7760.248590328935
2023-11-19 18:00:00+00:00,2023,1,0.6080852887310552,0.3040426443655276,7783.843055352309
2023-11-20 14:10:00+00:00,2023,-1,-1.2559284358904943,-0.6279642179452471,7734.963306183681
2023-11-20 14:50:00+00:00,2023,1,-0.28094416967190167,-0.14047208483595083,7724.097841966189
2023-11-21 11:20:00+00:00,2023,-1,2.92,1.46,7836.869670458895
2023-11-22 18:15:00+00:00,2023,1,0.14718175622316038,0.07359087811158019,7842.636891665846
2023-11-23 15:20:00+00:00,2023,-1,-1.081651429619943,-0.5408257148099715,7800.221894636544
2023-11-24 01:10:00+00:00,2023,1,0.44631578947368583,0.22315789473684292,7817.628705601416
2023-11-25 11:20:00+00:00,2023,-1,-0.5740601164057811,-0.28703005820289057,7795.189761377643
2023-11-25 18:45:00+00:00,2023,1,-0.45130185730267497,-0.22565092865133748,7777.59984329096
2023-11-26 01:55:00+00:00,2023,-1,-0.09247594399096386,-0.04623797199548193,7774.003638853499
2023-11-26 22:00:00+00:00,2023,1,-1.0192948520590583,-0.5096474260295292,7734.38362940864
2023-11-27 02:30:00+00:00,2023,-1,0.08397263907533821,0.041986319537669105,7737.631012433553
2023-11-27 23:30:00+00:00,2023,1,-1.0364678319257448,-0.5182339159628724,7697.531984235061
2023-11-28 05:05:00+00:00,2023,-1,-0.9115788618018293,-0.45578943090091467,7662.447447010701
2023-11-28 11:45:00+00:00,2023,1,2.92,1.46,7774.319179737056
2023-11-29 14:45:00+00:00,2023,-1,-0.6914759563737859,-0.34573797818689295,7747.440405787238
2023-11-30 03:45:00+00:00,2023,1,-0.918923968241867,-0.4594619841209335,7711.843862380221
2023-11-30 08:15:00+00:00,2023,-1,-0.5173320886121412,-0.2586660443060706,7691.895940918343
2023-12-01 01:25:00+00:00,2023,1,2.92,1.46,7804.19762165575
2023-12-05 07:35:00+00:00,2023,-1,-1.2312745306138106,-0.6156372653069053,7756.152072838642
2023-12-05 13:05:00+00:00,2023,1,2.92,1.46,7869.391893102086
2023-12-07 08:20:00+00:00,2023,-1,0.03925362338743861,0.019626811693719305,7870.936403830386
2023-12-08 11:35:00+00:00,2023,1,0.5243133812903445,0.2621566906451723,7891.570590229454
2023-12-09 08:35:00+00:00,2023,-1,-0.29640091116172934,-0.14820045558086467,7879.875246662249
2023-12-10 20:50:00+00:00,2023,1,-0.7482577565632508,-0.3741288782816254,7850.394357791921
2023-12-10 23:10:00+00:00,2023,-1,2.92,1.46,7965.010115415683
2023-12-12 07:45:00+00:00,2023,1,-1.5662051324759374,-0.7831025662379687,7902.635916800748
2023-12-12 14:50:00+00:00,2023,-1,-0.25173124904894534,-0.12586562452447267,7892.689214750172
2023-12-13 13:40:00+00:00,2023,1,2.92,1.46,8007.922477285524
2023-12-14 13:25:00+00:00,2023,-1,2.92,1.46,8124.838145453892
2023-12-14 17:30:00+00:00,2023,1,-1.3541081937738153,-0.6770540968869077,8069.828595924666
2023-12-15 05:55:00+00:00,2023,-1,0.39242763971583333,0.19621381985791667,8085.662714868717
2023-12-16 12:30:00+00:00,2023,1,-0.662903387064837,-0.3314516935324185,8058.862648866965
2023-12-17 00:55:00+00:00,2023,-1,-0.30105632667002163,-0.15052816333501082,8046.731790935934
2023-12-17 17:00:00+00:00,2023,1,-1.1904169033284262,-0.5952084516642131,7998.836963233533
2023-12-17 22:25:00+00:00,2023,-1,0.5300246020121825,0.26501230100609124,8020.034865123524
2023-12-18 14:25:00+00:00,2023,1,2.92,1.46,8137.127374154326
2023-12-19 14:45:00+00:00,2023,-1,-0.5878972255026181,-0.29394861275130907,8113.208401120193
2023-12-20 04:35:00+00:00,2023,1,2.92,1.46,8231.661243776547
2023-12-21 15:00:00+00:00,2023,-1,-1.2761936992341827,-0.6380968496170913,8179.135272708858
2023-12-21 21:35:00+00:00,2023,1,-0.910141355761238,-0.455070677880619,8141.914426378568
2023-12-22 07:50:00+00:00,2023,-1,-0.954660948610817,-0.4773304743054085,8103.050587629596
2023-12-22 18:50:00+00:00,2023,1,-1.1578279926418777,-0.5789139963209389,8056.1408936488415
2023-12-23 02:35:00+00:00,2023,-1,-0.6762110637672601,-0.3381055318836301,8028.902635631076
2023-12-23 14:55:00+00:00,2023,1,-0.5282166045538305,-0.26410830227691523,8007.697637188645
2023-12-24 05:30:00+00:00,2023,-1,-0.5868578253484057,-0.29342891267420285,7984.2007370816045
2023-12-24 14:05:00+00:00,2023,1,-0.7270845840138017,-0.36354229200690086,7955.174790723586
2023-12-24 20:30:00+00:00,2023,-1,-0.40369814803336895,-0.20184907401668448,7939.117344072102
2023-12-25 12:55:00+00:00,2023,1,-1.0754210631096917,-0.5377105315548458,7896.427874000529
2023-12-26 05:10:00+00:00,2023,-1,2.92,1.46,8011.715720960937
2023-12-27 08:30:00+00:00,2023,1,0.5746920769614495,0.28734603848072476,8034.737068699455
2023-12-28 07:20:00+00:00,2023,-1,0.13029760367740068,0.06514880183870034,8039.971603630603
2023-12-29 11:15:00+00:00,2023,1,-1.1474580325109707,-0.5737290162554853,7993.843953641873
2023-12-29 15:45:00+00:00,2023,-1,0.30573556024733556,0.15286778012366778,8006.063965440355
2023-12-30 14:55:00+00:00,2023,1,-0.6413286433729714,-0.3206643216864857,7980.39137473179
2023-12-31 02:45:00+00:00,2023,-1,-1.0653130783540332,-0.5326565391770166,7937.883298222363
2023-12-31 07:15:00+00:00,2023,1,-0.3410031188459261,-0.17050155942296305,7924.349083413719
2023-12-31 22:50:00+00:00,2023,-1,-1.07714695990627,-0.538573479953135,7881.6706407915435
2024-01-01 01:35:00+00:00,2024,1,-1.0881144914996566,-0.5440572457498283,7838.78984058418
2024-01-01 03:40:00+00:00,2024,-1,-0.9212095842615041,-0.46060479213075206,7802.683998933391
2024-01-01 09:20:00+00:00,2024,1,2.92,1.46,7916.603185317818
2024-01-02 21:05:00+00:00,2024,-1,-1.8991860959170692,-0.9495930479585346,7841.427671835577
2024-01-03 09:35:00+00:00,2024,1,-1.7801491281821602,-0.8900745640910801,7771.633118666969
2024-01-03 11:10:00+00:00,2024,-1,2.92,1.46,7885.098962199506
2024-01-04 13:50:00+00:00,2024,1,2.92,1.46,8000.221407047618
2024-01-05 01:45:00+00:00,2024,-1,-2.08,-1.04,7917.019104414323
2024-01-05 09:00:00+00:00,2024,1,-2.08,-1.04,7834.682105728414
2024-01-05 16:20:00+00:00,2024,-1,-2.08,-1.04,7753.201411828839
2024-01-05 20:50:00+00:00,2024,1,-1.4259032554134166,-0.7129516277067083,7697.924836163826
2024-01-06 06:20:00+00:00,2024,-1,-1.082467116597683,-0.5412335582988415,7656.261083657886
2024-01-06 17:45:00+00:00,2024,1,-0.3110718915599641,-0.15553594577998206,7644.352845570034
2024-01-07 16:50:00+00:00,2024,-1,-0.7071171758526872,-0.3535585879263436,7617.32557959313
2024-01-08 06:25:00+00:00,2024,1,2.92,1.46,7728.538533055189
2024-01-09 21:20:00+00:00,2024,-1,2.92,1.46,7841.375195637795
2024-01-10 17:40:00+00:00,2024,1,-2.08,-1.04,7759.824893603161
2024-01-11 16:10:00+00:00,2024,-1,2.92,1.46,7873.118337049767
2024-01-14 07:10:00+00:00,2024,1,-0.9297352997883678,-0.4648676498941839,7836.518756862936
2024-01-14 19:30:00+00:00,2024,-1,-0.5675488778878667,-0.28377443894393334,7814.280719727913
2024-01-15 13:45:00+00:00,2024,1,-1.2968053904082488,-0.6484026952041244,7763.61271293038
2024-01-15 14:30:00+00:00,2024,-1,-1.4102147083605665,-0.7051073541802833,7708.870908741434
2024-01-15 18:20:00+00:00,2024,1,-1.3783110775702356,-0.6891555387851178,7655.744797896048
2024-01-16 14:35:00+00:00,2024,-1,-2.08,-1.04,7576.125051997929
2024-01-16 15:30:00+00:00,2024,1,-1.009599188511321,-0.5047995942556605,7537.880803475143
2024-01-17 05:55:00+00:00,2024,-1,-0.31282723798170314,-0.15641361899085157,7526.090531315211
2024-01-18 06:15:00+00:00,2024,1,-0.8955678539860655,-0.44778392699303277,7492.389907585037
2024-01-18 10:45:00+00:00,2024,-1,2.92,1.46,7601.778800235778
2024-01-19 18:45:00+00:00,2024,1,-0.12636870568845987,-0.06318435284422994,7596.9756654962
2024-01-21 16:15:00+00:00,2024,-1,2.92,1.46,7707.891510212445
2024-01-23 23:25:00+00:00,2024,1,-0.5124424833907825,-0.25622124169539123,7688.142254876445
2024-01-24 18:20:00+00:00,2024,-1,-1.4084509061175954,-0.7042254530587977,7634.000400250236
2024-01-24 23:40:00+00:00,2024,1,-0.8807172832895426,-0.4403586416447713,7600.383419784538
2024-01-25 12:30:00+00:00,2024,-1,-0.8266733617875975,-0.41333668089379877,7568.968247221998
2024-01-26 02:20:00+00:00,2024,1,2.92,1.46,7679.475183631439
2024-01-28 17:35:00+00:00,2024,-1,-0.5996051191078243,-0.29980255955391216,7656.451920470605
2024-01-29 03:10:00+00:00,2024,1,-0.9012116415491466,-0.4506058207745733,7621.951502452158
2024-01-29 13:20:00+00:00,2024,-1,-1.2681820195759563,-0.6340910097879782,7573.621393204709
2024-01-29 15:50:00+00:00,2024,1,2.92,1.46,7684.196265545498
2024-01-30 23:20:00+00:00,2024,-1,-0.4136873495624282,-0.2068436747812141,7668.301991612443
2024-01-31 15:30:00+00:00,2024,1,-1.2751067876796007,-0.6375533938398004,7619.412472015033
2024-01-31 20:40:00+00:00,2024,-1,0.38946270262683275,0.19473135131341637,7634.249856883932
2024-02-01 14:50:00+00:00,2024,1,0.5735794107209503,0.28678970536047516,7656.144099554971
2024-02-02 13:30:00+00:00,2024,-1,-0.9324717243697965,-0.46623586218489826,7620.448410102293
2024-02-02 15:40:00+00:00,2024,1,-0.5944292544016937,-0.29721462720084685,7597.799322769174
2024-02-03 11:35:00+00:00,2024,-1,-0.720194734625199,-0.3600973673125995,7570.439847434188
2024-02-03 17:45:00+00:00,2024,1,-0.7547382441081861,-0.37736912205409306,7541.871345046292
2024-02-03 23:30:00+00:00,2024,-1,-0.3349203112123033,-0.16746015560615166,7529.241715556262
2024-02-04 11:35:00+00:00,2024,1,-0.616641889648215,-0.3083209448241075,7506.027486360768
2024-02-04 15:00:00+00:00,2024,-1,-0.1878607615623506,-0.0939303807811753,7498.977046161291
2024-02-05 07:20:00+00:00,2024,1,-0.35262635496929645,-0.17631317748464823,7485.7553614523595
2024-02-05 15:40:00+00:00,2024,-1,-0.44270266098876737,-0.22135133049438369,7469.18554236223
2024-02-06 03:05:00+00:00,2024,1,-0.15852293009362745,-0.07926146504681372,7463.26535647429
2024-02-07 03:30:00+00:00,2024,-1,-0.636621746724284,-0.318310873362142,7439.508971336762
2024-02-07 09:35:00+00:00,2024,1,2.92,1.46,7548.125802318279
2024-02-10 10:50:00+00:00,2024,-1,-1.1608355846299245,-0.5804177923149623,7504.315137175307
2024-02-10 19:15:00+00:00,2024,1,2.92,1.46,7613.878138178066
2024-02-12 06:45:00+00:00,2024,-1,-0.9466050247228884,-0.4733025123614442,7577.841461661931
2024-02-12 14:30:00+00:00,2024,1,2.92,1.46,7688.477947002195
2024-02-13 13:35:00+00:00,2024,-1,-0.7388392072930604,-0.3694196036465302,7660.075202243929
2024-02-14 07:25:00+00:00,2024,1,2.92,1.46,7771.91230019669
2024-02-15 21:35:00+00:00,2024,-1,-1.378658530679453,-0.6893292653397265,7718.338234234897
2024-02-16 03:10:00+00:00,2024,1,-1.2174393082043689,-0.6087196541021844,7671.355192433026
2024-02-16 09:05:00+00:00,2024,-1,-1.3020952027250488,-0.6510476013625244,7621.411018460692
2024-02-16 10:55:00+00:00,2024,1,-1.3167690364399776,-0.6583845182199888,7571.232828245234
2024-02-16 15:10:00+00:00,2024,-1,-0.5350845834292882,-0.2675422917146441,7550.976578425495
2024-02-17 21:20:00+00:00,2024,1,-1.2973065551572827,-0.6486532775786413,7501.996921360343
2024-02-18 02:45:00+00:00,2024,-1,-1.118102090438109,-0.5590510452190545,7460.056929159176
2024-02-18 08:55:00+00:00,2024,1,0.1205083146301434,0.0602541573150717,7464.551923597066
2024-02-19 16:50:00+00:00,2024,-1,-0.5326002365077053,-0.26630011825385264,7444.673812997407
2024-02-20 10:55:00+00:00,2024,1,-1.2980485148742593,-0.6490242574371297,7396.356074063985
2024-02-20 15:25:00+00:00,2024,-1,-1.5688814271212692,-0.7844407135606346,7338.336045699112
2024-02-20 22:40:00+00:00,2024,1,-1.0855652240433034,-0.5427826120216517,7298.50483363134
2024-02-21 06:35:00+00:00,2024,-1,0.06141320474776453,0.030706602373882265,7300.745956489842
2024-02-21 23:05:00+00:00,2024,1,-0.8880866705358791,-0.44404333526793954,7268.327480645205
2024-02-22 13:15:00+00:00,2024,-1,-1.4103479656656681,-0.7051739828328341,7217.073126264606
2024-02-22 20:25:00+00:00,2024,1,-1.4717974223549901,-0.7358987111774951,7163.9627781436875
2024-02-22 22:25:00+00:00,2024,-1,0.051365005377581666,0.025682502688790833,7165.802663076808
2024-02-24 10:05:00+00:00,2024,1,0.44165585177077477,0.22082792588538738,7181.6267564707205
2024-02-25 16:30:00+00:00,2024,-1,-0.7284428621704063,-0.36422143108520316,7155.469732723105
2024-02-25 20:00:00+00:00,2024,1,-0.5755142916753585,-0.28775714583767925,7134.879357248942
2024-02-26 01:55:00+00:00,2024,-1,-0.4659602119286487,-0.23298010596432436,7118.256507761997
2024-02-26 14:45:00+00:00,2024,1,2.92,1.46,7222.183052775322
2024-02-29 17:30:00+00:00,2024,-1,-1.2209961511307466,-0.6104980755653733,7178.09176422432
2024-03-01 08:35:00+00:00,2024,1,-1.3651030977579004,-0.6825515488789502,7129.097587707654
2024-03-01 15:45:00+00:00,2024,-1,-1.880407331975551,-0.9402036659877755,7062.069550836181
2024-03-01 18:40:00+00:00,2024,1,-1.359929577464789,-0.6799647887323945,7014.049964534704
2024-03-02 14:00:00+00:00,2024,-1,-0.9793146920491579,-0.48965734602457894,6979.705153629526
2024-03-03 12:05:00+00:00,2024,1,2.92,1.46,7081.608848872516
2024-03-05 07:55:00+00:00,2024,-1,-2.08,-1.04,7007.960116844242
2024-03-05 13:05:00+00:00,2024,1,-2.08,-1.04,6935.077331629062
2024-03-05 16:05:00+00:00,2024,-1,2.92,1.46,7036.329460670846
2024-03-06 05:10:00+00:00,2024,1,2.92,1.46,7139.05987079664
2024-03-08 16:00:00+00:00,2024,-1,-2.08,-1.04,7064.813648140355
2024-03-08 17:25:00+00:00,2024,1,0.8771163850011111,0.43855819250055555,7095.7969671791725
2024-03-10 22:10:00+00:00,2024,-1,-0.6883478195312297,-0.34417390976561485,7071.375085328203
2024-03-11 06:55:00+00:00,2024,1,2.92,1.46,7174.617161573994
2024-03-12 16:20:00+00:00,2024,-1,2.92,1.46,7279.366572132974
2024-03-13 04:15:00+00:00,2024,1,0.5266589859198724,0.2633294929599362,7298.535291218067
2024-03-14 12:20:00+00:00,2024,-1,2.92,1.46,7405.0939064698505
2024-03-15 00:30:00+00:00,2024,1,-2.08,-1.04,7328.080929842565
2024-03-15 02:25:00+00:00,2024,-1,2.92,1.46,7435.0709114182655
2024-03-15 18:45:00+00:00,2024,1,-2.08,-1.04,7357.746173939516
2024-03-15 20:45:00+00:00,2024,-1,-2.08,-1.04,7281.225613730545
2024-03-15 23:30:00+00:00,2024,1,-1.7825208055542863,-0.8912604027771431,7216.330932998498
2024-03-16 11:10:00+00:00,2024,-1,2.92,1.46,7321.689364620275
2024-03-17 11:05:00+00:00,2024,1,-0.7460918013419836,-0.3730459006709918,7294.376102585696
2024-03-18 01:00:00+00:00,2024,-1,-2.08,-1.04,7218.514591118805
2024-03-18 04:40:00+00:00,2024,1,-1.566168549341671,-0.7830842746708355,7161.987538490934
2024-03-18 13:45:00+00:00,2024,-1,2.92,1.46,7266.552556552901
2024-03-19 17:10:00+00:00,2024,1,-2.08,-1.04,7190.980409964751
2024-03-19 22:10:00+00:00,2024,-1,2.92,1.46,7295.9687239502355
2024-03-20 11:25:00+00:00,2024,1,-2.08,-1.04,7220.090649221153
2024-03-21 17:40:00+00:00,2024,-1,-0.9813659766892168,-0.4906829883446084,7184.662892662366
2024-03-22 06:05:00+00:00,2024,1,-1.8187664345610677,-0.9093832172805338,7119.326774098313
2024-03-22 09:40:00+00:00,2024,-1,2.92,1.46,7223.268945000148
2024-03-23 07:05:00+00:00,2024,1,-0.4238022672365704,-0.2119011336182852,7207.9627562213955
2024-03-23 23:45:00+00:00,2024,-1,-0.9766588966588862,-0.4883294483294431,7172.764151458148
2024-03-24 08:10:00+00:00,2024,1,2.92,1.46,7277.486508069437
2024-03-26 14:25:00+00:00,2024,-1,-1.6535197181824257,-0.8267598590912129,7217.3191708699405
2024-03-27 01:10:00+00:00,2024,1,-1.3405790519925165,-0.6702895259962582,7168.942236409879
2024-03-27 07:30:00+00:00,2024,-1,-1.5996641360409436,-0.7998320680204718,7111.602737465209
2024-03-27 13:00:00+00:00,2024,1,-2.08,-1.04,7037.642068995571
2024-03-27 14:00:00+00:00,2024,-1,-1.1531601731601704,-0.5765800865800852,6997.06442626096
2024-03-28 06:10:00+00:00,2024,1,0.25564760285365035,0.12782380142682517,7006.008339998891
2024-03-29 05:20:00+00:00,2024,-1,-0.1171377997347544,-0.0585688998673772,7001.904997989537
2024-03-30 05:00:00+00:00,2024,1,-0.7697101055545085,-0.38485505277725424,6974.957812814111
2024-03-30 19:10:00+00:00,2024,-1,-0.7717788599255292,-0.3858894299627646,6948.0421878701
2024-03-31 05:10:00+00:00,2024,1,0.13592250686315316,0.06796125343157658,6952.764164429932
2024-04-01 05:20:00+00:00,2024,-1,2.92,1.46,7054.274521230609
2024-04-03 08:35:00+00:00,2024,1,-1.5116897695024534,-0.7558448847512267,7000.955148105579
2024-04-03 11:05:00+00:00,2024,-1,-1.6868780415688045,-0.8434390207844022,6941.906360558842
2024-04-03 14:10:00+00:00,2024,1,-1.664465844658456,-0.832232922329228,6884.133530389005
2024-04-04 02:25:00+00:00,2024,-1,-1.2548262833087165,-0.6274131416543582,6840.941571930311
2024-04-04 08:10:00+00:00,2024,1,2.92,1.46,6940.819318880493
2024-04-05 05:15:00+00:00,2024,-1,-1.559888559725695,-0.7799442798628475,6886.684795627269
2024-04-05 14:10:00+00:00,2024,1,2.92,1.46,6987.230393643426
2024-04-07 19:50:00+00:00,2024,-1,-1.1987941772276445,-0.5993970886138222,6945.349138089188
2024-04-08 01:15:00+00:00,2024,1,2.92,1.46,7046.75123550529
2024-04-09 01:15:00+00:00,2024,-1,2.92,1.46,7149.633803543667
2024-04-10 16:55:00+00:00,2024,1,0.3856178999741245,0.19280894998706224,7163.4189374082
2024-04-11 13:40:00+00:00,2024,-1,-1.3451397393288245,-0.6725698696644122,7115.239939997358
2024-04-12 02:25:00+00:00,2024,1,-0.9567528342876418,-0.4783764171438209,7081.202310101213
2024-04-12 13:05:00+00:00,2024,-1,2.92,1.46,7184.58786382869
2024-04-14 22:05:00+00:00,2024,1,-0.40097852420457375,-0.20048926210228687,7170.18353663541
2024-04-15 14:35:00+00:00,2024,-1,2.92,1.46,7274.868216270286
2024-04-16 21:20:00+00:00,2024,1,-1.4545602050468043,-0.7272801025234021,7221.9595472485535
2024-04-17 10:10:00+00:00,2024,-1,2.92,1.46,7327.400156638382
2024-04-18 11:10:00+00:00,2024,1,-0.4966740147078407,-0.24833700735392036,7309.20351037254
2024-04-19 01:10:00+00:00,2024,-1,2.92,1.46,7415.917881623979
2024-04-19 06:40:00+00:00,2024,1,-0.7321636617991544,-0.3660818308995772,7388.769553664921
2024-04-19 23:00:00+00:00,2024,-1,-1.8806743233429435,-0.9403371616714717,7319.290207761543
2024-04-20 15:35:00+00:00,2024,1,0.21964782055944548,0.10982391027972274,7327.328538472427
2024-04-21 16:05:00+00:00,2024,-1,-1.11711164484388,-0.55855582242194,7286.401318292805
2024-04-22 01:15:00+00:00,2024,1,2.92,1.46,7392.782777539879
2024-04-23 08:05:00+00:00,2024,-1,-0.9432370328989891,-0.47161851644949454,7357.917045080112
2024-04-23 14:05:00+00:00,2024,1,-0.9438041303496213,-0.47190206517481065,7323.194882590529
2024-04-23 20:15:00+00:00,2024,-1,-1.238544340211143,-0.6192721701055715,7277.844374720051
2024-04-24 01:00:00+00:00,2024,1,-0.9777214219859419,-0.48886071099297096,7242.265852964832
2024-04-24 10:05:00+00:00,2024,-1,2.92,1.46,7348.0029344181185
2024-04-25 17:00:00+00:00,2024,1,-1.0109351180516901,-0.5054675590258451,7310.861163348368
2024-04-26 12:50:00+00:00,2024,-1,-1.250967878136775,-0.6254839390683875,7265.132900964036
2024-04-26 14:10:00+00:00,2024,1,-1.4228980816404202,-0.7114490408202101,7213.445182625814
2024-04-26 14:55:00+00:00,2024,-1,0.4143041435377715,0.20715207176888575,7228.387983767536
2024-04-27 17:50:00+00:00,2024,1,-0.5980156065978547,-0.29900780329892734,7206.774539643349
2024-04-28 22:30:00+00:00,2024,-1,-0.05277731527350886,-0.02638865763675443,7204.87276858343
2024-04-29 17:25:00+00:00,2024,1,-0.618744312550865,-0.3093721562754325,7182.582898342362
2024-04-30 08:10:00+00:00,2024,-1,2.92,1.46,7287.44860865816
2024-05-01 18:50:00+00:00,2024,1,-2.08,-1.04,7211.659143128116
2024-05-01 19:30:00+00:00,2024,-1,-2.08,-1.04,7136.657888039584
2024-05-02 11:15:00+00:00,2024,1,2.92,1.46,7240.853093204962
2024-05-05 01:30:00+00:00,2024,-1,-1.277224874614955,-0.6386124373074775,7194.612104784592
2024-05-05 07:35:00+00:00,2024,1,0.015140171095575708,0.007570085547787854,7195.156743075756
2024-05-06 10:45:00+00:00,2024,-1,-0.24895991782188703,-0.12447995891094352,7186.200214918397
2024-05-07 08:15:00+00:00,2024,1,-1.2446229748066284,-0.6223114874033142,7141.479665473158
2024-05-07 13:45:00+00:00,2024,-1,-1.5077760730859513,-0.7538880365429756,7087.640904643007
2024-05-07 15:00:00+00:00,2024,1,-1.5697024493621292,-0.7848512246810646,7032.013468201921
2024-05-07 18:15:00+00:00,2024,-1,2.92,1.46,7134.680864837668
2024-05-09 15:05:00+00:00,2024,1,0.6672408821418642,0.3336204410709321,7158.483618607943
2024-05-10 14:15:00+00:00,2024,-1,2.92,1.46,7262.9974794396185
2024-05-11 15:15:00+00:00,2024,1,-1.1732881627835345,-0.5866440813917673,7220.389534594853
2024-05-12 07:30:00+00:00,2024,-1,-0.9396064107023071,-0.46980320535115355,7186.4679131224875
2024-05-12 10:15:00+00:00,2024,1,-0.4164994901027707,-0.20824974505138535,7171.5021120152105
2024-05-13 02:30:00+00:00,2024,-1,-0.8936707175290025,-0.44683535876450126,7139.457304824184
2024-05-13 06:55:00+00:00,2024,1,2.92,1.46,7243.693381474616
2024-05-14 06:05:00+00:00,2024,-1,0.08048192771084269,0.04024096385542134,7246.6083135100525
